knee_angle,elbow_angle,hip_angle,label
166.18602903819814,8.216252202896753,163.07524429553462,squat
170.7341322613884,16.56690216027901,167.01201231673306,squat
174.42313712295152,16.80357477452118,170.30747740665265,squat
178.2727282164522,25.2609711301228,173.70901820871313,squat
179.9820512664791,26.59908140924879,175.5593555844024,squat
179.5129267939718,24.7900802123649,176.54699224284352,squat
179.14783064195336,19.809140165896064,177.37274157320982,squat
179.4739050250605,16.30252008755852,177.3939762660058,squat
179.43094974832178,11.292815801963485,177.8072122751303,squat
179.7878139473192,10.217983262141404,177.42708655869404,squat
179.90141848295343,11.491031062940712,177.53256211904883,squat
179.88430726593347,10.52874796312166,177.30622477246064,squat
179.70317020369347,10.297166724374382,177.10538187085152,squat
179.6174234663623,8.736168232123855,176.99764097724628,squat
179.67818707295322,7.384415401105663,177.04133890833762,squat
179.69394618144082,7.72580784575727,176.99723438814235,squat
179.62447909025732,9.755296163542283,176.9124055706689,squat
179.231927270613,9.828473214663923,176.4527269554379,squat
177.63735374142976,10.78998490860093,175.1660557390736,squat
174.91729356975176,10.448724647180294,172.98135481033012,squat
171.7453054906262,11.37137439661502,170.035188214286,squat
168.59664710661625,20.59240799726276,166.52502743360893,squat
164.81060909035764,27.748879189500013,162.58407164571662,squat
159.3769474666845,32.379433169691794,157.52872001028854,squat
157.29666919035932,36.14559189958917,155.1997310332325,squat
153.1277112554802,36.91989454208618,151.51724618059464,squat
148.96273760958542,33.09123173397569,146.48493241215152,squat
144.20109676269297,28.55374216015639,142.34358297629444,squat
139.7689434626592,25.011776753691212,138.0504681796631,squat
135.56394719869945,25.236530994332043,133.4252029671485,squat
130.86996020805765,25.713169688505538,128.75679106858576,squat
124.48185917981988,24.629570113621938,123.51472908546033,squat
117.83432487526112,20.72439844295093,116.82592309399487,squat
113.14235529222462,17.85927237013943,112.66042604603872,squat
106.48627804355861,14.940424625072621,106.43602991905261,squat
99.77865471584288,16.751343174369303,99.51068281627792,squat
92.2711213014382,18.11994323293339,92.47075043924579,squat
86.08745369192772,14.321812256798033,86.47396944838118,squat
82.61080196446188,3.560886587711834,84.35110194536767,squat
78.46727875477616,9.436035580527072,80.1692213432878,squat
72.21589257764337,15.728771685923531,73.45788560115358,squat
71.8448546252017,11.410302049801821,73.28811663542854,squat
72.57746483372215,15.765346730686383,74.1299970280148,squat
77.7457449308522,13.581231633344272,79.11646359472078,squat
80.76055538434548,13.638354495920991,81.9423923264847,squat
86.88366966424249,10.978434924148566,87.66071693433703,squat
103.02603277241798,1.5823869397563683,103.63843637920968,squat
117.02218490834439,4.630931874690312,117.49326485139338,squat
124.73481239145404,1.354426496162423,125.61993260592746,squat
132.44680092594544,1.1558912188424013,133.15267894473013,squat
138.3275322098156,0.3454034654708951,138.15248426380487,squat
143.47799605251146,5.582816209940628,142.75394582610616,squat
147.54334048512388,8.592622523009494,146.50401555660108,squat
150.95523932533064,10.52679061274749,149.35066350057525,squat
154.72517549698253,11.552900557129878,152.4231453427506,squat
157.6293870797407,3.9024827821420964,155.09283242446097,squat
161.41991096242177,10.519244060651477,158.636740153801,squat
164.24059129565757,17.687468537277663,161.23135445146673,squat
166.89424404731312,20.046146201776427,163.69965941248816,squat
171.84861084354503,9.365586745784036,167.8444836273906,squat
176.14588330244732,17.465565672328026,171.67978757032827,squat
179.39091838206596,13.691134592365088,174.34398654584618,squat
179.34066524024817,9.207375857244362,174.93920869764713,squat
179.13727046514444,4.63795727087246,175.1462232007407,squat
179.80937008419517,2.2814775116638186,176.25521026919034,squat
179.27927000218295,0.49652442478341396,176.235361187842,squat
179.216118594885,3.699049745151662,176.4345452007117,squat
179.18609474464375,6.780645190224933,176.90011651273517,squat
178.96773753002242,9.872379479117901,176.66682327511666,squat
178.8111433075242,13.141707980548503,176.490147458867,squat
178.61365864479154,15.486171767368761,176.21318791497646,squat
178.5397609382091,18.888211406700847,176.0652122449819,squat
178.4237910541596,18.709467315928265,175.93203338332205,squat
178.06504885554327,19.71391734941734,175.59708630171596,squat
177.45835406662084,19.2526082487395,174.98110728904805,squat
176.32229544799748,12.408658819908066,174.10766945880607,squat
175.15336612743582,9.832405525555815,173.25303716747305,squat
